Name_updated,Name,Not Available,Citizenship,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,joining_year,no_of_times_on_list,no_of_times_left,no_of_comebacks,longest_time_away,Sector
Sevil Sabanci Sabanci,Sevil Sabanci Sabanci,,Turkey,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,2013,1,1,0,0,
Sevket Sabanci,Sevket Sabanci,,Turkey,X,X,NA,X,X,X,X,NA,X,X,NA,2007,8,3,2,1,
Sezai Bacaksiz,Sezai Bacaksiz,,Turkey,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,X,2016,2,0,0,0,
Shahid Balwa,Shahid Balwa,,India,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,2010,1,1,0,0,
Shahid Khan,Shahid Khan,55,United States,NA,NA,NA,NA,NA,X,X,X,X,X,X,2012,6,0,0,0,
Shalva Chigirinsky,Shalva Chigirinsky,,Russia,X,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2,1,0,0,
Shamsheer Vayalil,Shamsheer Vayalil,,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,2017,1,0,0,0,
Shang Jiyong,Shang Jiyong,,China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,2017,1,0,0,0,
Shao Genhuo,Shao Genhuo,,China,NA,NA,NA,NA,X,NA,X,X,X,X,NA,2011,5,2,1,1,
Shao Zhongyi,Shao Zhongyi,,China,NA,NA,NA,NA,NA,NA,NA,NA,X,X,X,2015,3,0,0,0,
Shari Arison,Shari Arison,916,Israel,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Shashi & Ravi Ruia,Shashi & Ravi Ruia,917,India,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Shaul Shani,Shaul Shani,918,Israel,NA,NA,NA,NA,NA,NA,X,X,X,X,X,2013,5,0,0,0,
Sheldon Adelson,Sheldon Adelson,15,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Sheldon Solow,Sheldon Solow,137,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Shen Dongri,Shen Dongri,,China,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,2016,1,1,0,0,
Shen Guojun,Shen Guojun,919,China,NA,NA,NA,X,X,X,X,X,X,X,X,2010,8,0,0,0,
Shen Wenrong,Shen Wenrong,,China,NA,X,X,X,X,X,X,X,X,X,X,2008,10,0,0,0,
Shen Ya,Shen Ya,,China,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,2015,1,1,0,0,
Sheng Baijiao,Sheng Baijiao,,China,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,2013,1,1,0,0,
Sheryl Sandberg,Sheryl Sandberg,,United States,NA,NA,NA,NA,NA,NA,NA,X,X,X,X,2014,4,0,0,0,
Shi Yuzhu,Shi Yuzhu,920,China,NA,X,X,X,X,X,X,X,X,X,X,2008,10,0,0,0,
Shi Zhengrong,Shi Zhengrong,,Australia,X,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2,1,0,0,
Shigenobu Nagamori,Shigenobu Nagamori,921,Japan,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Shin Chang-Jae,Shin Chang-Jae,,South Korea,NA,NA,NA,X,X,X,X,X,X,X,X,2010,8,0,0,0,
Shin Dong-Bin,Shin Dong-Bin,,South Korea,X,X,NA,X,X,X,X,X,X,X,X,2007,10,1,1,1,
Shin Dong-Joo,Shin Dong-Joo,,South Korea,X,X,NA,X,X,X,X,X,X,X,X,2007,10,1,1,1,
Shishir Bajaj,Shishir Bajaj,,India,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,X,2015,2,1,1,1,
Shiv Nadar,Shiv Nadar,922,India,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Shlomo Eliahu,Shlomo Eliahu,,Israel,NA,NA,NA,NA,X,NA,NA,X,X,NA,NA,2011,3,2,1,2,
Shoji Uehara,Shoji Uehara,,Japan,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,X,2014,2,1,1,2,
Shuai Fangwen,Shuai Fangwen,,China,NA,NA,NA,NA,NA,NA,NA,NA,X,X,X,2015,3,0,0,0,
Sid Bass,Sid Bass,261,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Sidharth Burman,Sidharth Burman,,India,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,2015,1,1,0,0,
Sidney Kimmel,Sidney Kimmel,,United States,NA,X,NA,X,X,X,X,X,X,X,X,2008,9,1,1,1,
Siegfried Meister,Siegfried Meister,923,Germany,NA,NA,NA,NA,NA,X,X,X,X,X,X,2012,6,0,0,0,
Silas Chou,Silas Chou,,Hong Kong,NA,NA,NA,NA,NA,X,X,X,X,X,NA,2012,5,1,0,0,
Silvio Berlusconi & family,Silvio Berlusconi,924,Italy,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Silvio Santos,Silvio Santos,,Brazil,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,2013,1,1,0,0,
Silvio Scaglia,Silvio Scaglia,,Italy,X,X,NA,X,NA,NA,NA,NA,NA,NA,NA,2007,3,2,1,1,
Simon Halabi,Simon Halabi,,United Kingdom,X,X,X,NA,NA,NA,NA,NA,NA,NA,NA,2007,3,1,0,0,
Simon Nixon,Simon Nixon,,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,2017,1,0,0,0,
Simon Xie,Simon Xie,925,China,NA,NA,NA,NA,NA,NA,NA,NA,X,X,X,2015,3,0,0,0,
Simonpietro Salini,Simonpietro Salini,,Italy,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,2014,1,1,0,0,
Sit Kwong Lam,Sit Kwong Lam,926,China,NA,NA,NA,NA,X,X,X,X,X,X,X,2011,7,0,0,0,
Sjamsul Nursalim,Sjamsul Nursalim,,Indonesia,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,2013,1,1,0,0,
Smita Crishna-Godrej,Smita Crishna-Godrej,927,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,X,2016,2,0,0,0,
Soegiarto Adikoesoemo,Soegiarto Adikoesoemo,,Indonesia,NA,NA,NA,NA,NA,NA,X,NA,NA,X,X,2013,3,1,1,2,
Soichiro Fukutake,Soichiro Fukutake,,Japan,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Sol Daurella,Sol Daurella,,Spain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,2017,1,0,0,0,
Solomon Lew,Solomon Lew,,Australia,NA,NA,NA,X,X,X,X,X,X,NA,X,2010,7,1,1,1,
Somphote Ahunai,Somphote Ahunai,,Thailand,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,X,2015,2,1,1,1,
Song Weiping,Song Weiping,,China,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,1,1,0,0,
Song Zuowen,Song Zuowen,928,China,NA,NA,NA,NA,X,X,X,X,X,X,X,2011,7,0,0,0,
Spiro Latsis,Spiro Latsis,,Greece,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Sri Prakash Lohia,Sri Prakash Lohia,929,Indonesia,NA,NA,NA,NA,X,X,X,X,X,X,X,2011,7,0,0,0,
Srichand & Gopichand Hinduja,Srichand & Gopichand Hinduja,,United Kingdom,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,2013,1,1,0,0,
Stanley Druckenmiller,Stanley Druckenmiller,126,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Stanley Ho,Stanley Ho,,Hong Kong,X,X,X,NA,NA,NA,NA,NA,NA,NA,NA,2007,3,1,0,0,
Stanley Ho,Stanley Ho,,Hong Kong,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,2010,1,1,0,0,
Stanley Hubbard,Stanley Hubbard,330,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Stanley Kroenke,Stanley Kroenke,68,United States,X,X,X,NA,X,X,X,X,X,X,X,2007,10,1,1,1,
Stanley Perron,Stanley Perron,,Australia,X,X,NA,NA,X,X,X,X,X,X,X,2007,9,1,1,2,
Stef Wertheimer & family,Stef Wertheimer,930,Israel,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Stefan Olsson,Stefan Olsson,931,Sweden,NA,NA,NA,NA,NA,NA,NA,X,X,X,X,2014,4,0,0,0,
Stefan Persson,Stefan Persson,932,Sweden,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Stefan Quandt,Stefan Quandt,933,Germany,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Stefan Reimann-Andersen,Stefan Reimann-Andersen,934,Germany,NA,NA,NA,NA,NA,NA,NA,X,X,X,X,2014,4,0,0,0,
Stefan Schorghuber,Stefan Schorghuber,,Germany,X,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2,1,0,0,
Stefan von Holtzbrinck,Stefan von Holtzbrinck,,Germany,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Stefano Gabbana,Stefano Gabbana,,Italy,NA,NA,NA,NA,NA,NA,X,X,X,X,X,2013,5,0,0,0,
Stefano Pessina,Stefano Pessina,935,Italy,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Stein Erik Hagen & family,Stein Erik Hagen,936,Norway,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Stelios Haji-Ioannou,Stelios Haji-Ioannou,,Cyprus,NA,NA,NA,NA,NA,NA,X,X,X,X,X,2013,5,0,0,0,
Stephan Schmidheiny,Stephan Schmidheiny,937,Switzerland,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Stephen Bechtel,"Stephen Bechtel, Jr.",229,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Stephen Bisciotti,Stephen Bisciotti,169,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Stephen Feinberg,Stephen Feinberg,,United States,NA,X,NA,NA,NA,NA,NA,NA,X,X,X,2008,4,1,1,6,
Stephen Jarislowsky,Stephen Jarislowsky,,Canada,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Stephen Jennings,Stephen Jennings,,New Zealand,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,1,1,0,0,
Stephen Karp,Stephen Karp,,United States,X,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2,1,0,0,
Stephen Lansdown,Stephen Lansdown,,Guernsey,NA,NA,NA,NA,NA,NA,X,X,X,X,X,2013,5,0,0,0,
Stephen Mandel,"Stephen Mandel, Jr.",288,United States,NA,X,X,X,X,X,X,X,X,X,X,2008,10,0,0,0,
Stephen Ross,Stephen Ross,70,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Stephen Rubin,Stephen Rubin,,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,X,X,X,2015,3,0,0,0,
Stephen Saad,Stephen Saad,,South Africa,NA,NA,NA,NA,NA,NA,X,X,X,NA,X,2013,4,1,1,1,
Stephen Schwarzman,Stephen Schwarzman,42,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Steve Ballmer,Steve Ballmer,16,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Steve Case,Steve Case,,United States,X,X,NA,X,X,X,X,X,X,X,X,2007,10,1,1,1,
Steve Cohen,Steve Cohen,35,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Steve Jobs,Steve Jobs,,United States,X,X,X,X,X,NA,NA,NA,NA,NA,NA,2007,5,1,0,0,
Steve Wynn,Steve Wynn,318,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Steven Rales,Steven Rales,114,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Steven Roth,Steven Roth,,United States,X,X,NA,NA,X,NA,NA,NA,X,NA,X,2007,5,3,3,3,
Steven Spielberg,Steven Spielberg,190,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Steven Udvar-Hazy,Steven Udvar-Hazy,191,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Stewart and Lynda Resnick,Stewart and Lynda Resnick,160,United States,NA,NA,NA,NA,NA,X,X,X,X,X,X,2012,6,0,0,0,
Stewart Horejsi,Stewart Horejsi,,United States,NA,NA,NA,NA,NA,NA,NA,X,X,X,X,2014,4,0,0,0,
Stewart Rahr,Stewart Rahr,345,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Su Suyu,Su Suyu,,China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,2017,1,0,0,0,
Su Weizhong,Su Weizhong,,China,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,X,2016,2,0,0,0,
Suat Gunsel,Suat Gunsel,,Cyprus,X,X,NA,NA,X,X,X,X,X,X,X,2007,9,1,1,2,
Subhash Chandra & family,Subhash Chandra,938,India,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Subhash Runwal,Subhash Runwal,,India,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,2015,1,1,0,0,
Sudhir & Samir Mehta,Sudhir & Samir Mehta,939,India,NA,NA,NA,X,X,NA,NA,NA,X,X,X,2010,5,1,1,3,
Sudhir Ruparelia,Sudhir Ruparelia,,Uganda,NA,NA,NA,NA,NA,NA,NA,X,X,NA,NA,2014,2,1,0,0,
Sudthida Ratanarak,Sudthida Ratanarak,,Thailand,NA,NA,NA,NA,NA,NA,NA,NA,X,X,NA,2015,2,1,0,0,
Suh Kyung-Bae,Suh Kyung-Bae,940,South Korea,X,X,NA,NA,X,X,X,X,X,X,X,2007,9,1,1,2,
Suhail Bahwan,Suhail Bahwan,941,Oman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,2017,1,0,0,0,
Suhon Lin,Suhon Lin,942,Taiwan,NA,X,NA,X,X,X,X,X,X,X,X,2008,9,1,1,1,
Sukanto Tanoto,Sukanto Tanoto,,Indonesia,NA,X,X,X,X,X,X,X,X,X,X,2008,10,0,0,0,
Sulaiman Al Rajhi,Sulaiman Al Rajhi,,Saudi Arabia,X,X,X,X,X,X,X,X,X,NA,NA,2007,9,1,0,0,
Sulaiman Algosaibi,Sulaiman Algosaibi,,Saudi Arabia,X,X,X,NA,NA,NA,NA,NA,NA,NA,NA,2007,3,1,0,0,
Suleiman Kerimov,Suleiman Kerimov,943,Russia,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Sumet Jiaravanon,Sumet Jiaravanon,944,Thailand,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,X,2016,2,0,0,0,
"Summerfield Johnston, Jr.","Summerfield Johnston, Jr.",,United States,NA,NA,NA,NA,NA,NA,NA,NA,X,X,NA,2015,2,1,0,0,
Sumner Redstone,Sumner Redstone,99,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Sun Deliang,Sun Deliang,,China,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,2015,1,1,0,0,
Sun Guangxin,Sun Guangxin,945,China,NA,X,X,X,X,X,X,X,X,X,X,2008,10,0,0,0,
Sun Hongbin,Sun Hongbin,,United States,NA,NA,NA,NA,NA,NA,X,X,X,X,X,2013,5,0,0,0,
Sun Piaoyang,Sun Piaoyang,946,China,NA,NA,NA,NA,X,X,X,X,X,X,X,2011,7,0,0,0,
Sun Pingfan,Sun Pingfan,,China,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,2014,1,1,0,0,
Sun Qinghuan,Sun Qinghuan,,China,NA,NA,NA,NA,NA,NA,NA,NA,X,X,X,2015,3,0,0,0,
Sun Shangchuan,Sun Shangchuan,,United States,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,X,2015,2,1,1,1,
Sun Shoukuan,Sun Shoukuan,,China,NA,NA,NA,NA,NA,NA,NA,NA,X,X,X,2015,3,0,0,0,
Sun Weijie,Sun Weijie,,China,NA,NA,NA,NA,NA,NA,X,X,X,NA,NA,2013,3,1,0,0,
Sun Xishuang,Sun Xishuang,947,China,NA,NA,NA,NA,NA,NA,NA,NA,X,X,X,2015,3,0,0,0,
Sun Yinhuan,Sun Yinhuan,,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,2017,1,0,0,0,
Suna Kirac,Suna Kirac,948,Turkey,X,X,NA,X,X,X,X,X,X,X,X,2007,10,1,1,1,
Sunil Mittal & family,Sunil Mittal,949,India,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Sunil Vaswani,Sunil Vaswani,950,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,X,2016,2,0,0,0,
Sunny Varkey,Sunny Varkey,,India,NA,NA,NA,NA,NA,NA,NA,X,X,X,X,2014,4,0,0,0,
Surang Prempree,Surang Prempree,,Thailand,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,2015,1,1,0,0,
Surendra Hiranandani,Surendra Hiranandani,,India,NA,NA,NA,NA,NA,NA,NA,NA,X,X,X,2015,3,0,0,0,
Surin Upatkoon,Surin Upatkoon,,Thailand,NA,NA,NA,NA,NA,NA,NA,X,X,X,X,2014,4,0,0,0,
Susan Alfond,Susan Alfond,,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,X,2016,2,0,0,0,
Susan Hirt Hagen,Susan Hirt Hagen,,United States,NA,NA,NA,NA,NA,NA,X,X,X,NA,NA,2013,3,1,0,0,
Susanne Klatten,Susanne Klatten,951,Germany,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Susanne Veltins,Susanne Veltins,,Germany,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,2016,1,1,0,0,
Susanne Zimmermann von Siefart <c2>,Susanne Zimmermann von Siefart <c2>,,Germany,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,X,2016,2,0,0,0,
Suzan Sabanci Dincer,Suzan Sabanci Dincer,,Turkey,NA,NA,NA,X,X,X,X,NA,X,NA,NA,2010,5,2,1,1,
Svein Stole,Svein Stole,952,Norway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,2017,1,0,0,0,
Swift Xie,Swift Xie,,China,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,X,2016,2,0,0,0,
Sybill Storz,Sybill Storz,953,Germany,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,X,2016,2,0,0,0,
Syed Mokhtar AlBukhary,Syed Mokhtar AlBukhary,,Malaysia,X,X,NA,X,X,X,X,X,X,X,X,2007,10,1,1,1,
Sylvia Stroher,Sylvia Stroher,,Germany,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Sze Man Bok,Sze Man Bok,954,China,NA,NA,NA,NA,X,X,X,X,X,X,X,2011,7,0,0,0,
T Denny Sanford,T Denny Sanford,,United States,X,X,X,NA,NA,NA,NA,NA,NA,NA,NA,2007,3,1,0,0,
T. Boone Pickens,T. Boone Pickens,,United States,X,X,X,X,X,X,X,NA,NA,NA,NA,2007,7,1,0,0,
T. Denny Sanford,T. Denny Sanford,,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,X,2016,2,0,0,0,
T.S. Kalyanaraman,T.S. Kalyanaraman,,India,NA,NA,NA,NA,NA,NA,X,X,X,X,X,2013,5,0,0,0,
T.Y. Tsai,T.Y. Tsai,955,Taiwan,NA,NA,NA,X,X,X,X,X,X,X,X,2010,8,0,0,0,
Tadahiro Yoshida,Tadahiro Yoshida,,Japan,X,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2,1,0,0,
Tadashi Yanai & family,Tadashi Yanai,956,Japan,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Taha Mikati,Taha Mikati,957,Lebanon,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Tahir,Tahir,958,Indonesia,NA,NA,NA,NA,NA,X,X,X,X,X,X,2012,6,0,0,0,
Taizo Son,Taizo Son,,Japan,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,2014,1,1,0,0,
Takao Yasuda,Takao Yasuda,,Japan,NA,NA,NA,NA,X,NA,X,X,X,X,X,2011,6,1,1,1,
Takemitsu Takizaki,Takemitsu Takizaki,959,Japan,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Tamara Gustavson,Tamara Gustavson,115,United States,NA,NA,NA,NA,X,X,X,X,X,X,X,2011,7,0,0,0,
Tamir Sapir,Tamir Sapir,,United States,X,X,X,X,NA,NA,NA,NA,NA,NA,NA,2007,4,1,0,0,
Tang Hsiang-chien,Tang Hsiang-chien,,Hong Kong,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,X,2015,2,1,1,1,
Tang Jianfang,Tang Jianfang,,China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,2017,1,0,0,0,
Tang Shing-bor,Tang Shing-bor,,Hong Kong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,2017,1,0,0,0,
Tang Xiuguo,Tang Xiuguo,,China,NA,NA,NA,NA,X,X,X,NA,NA,NA,NA,2011,3,1,0,0,
Tang Yiu & family,Tang Yiu,960,Hong Kong,NA,X,X,X,X,X,X,X,X,X,X,2008,10,0,0,0,
Tatiana Casiraghi,Tatiana Casiraghi,961,United States,NA,NA,NA,NA,NA,NA,NA,NA,X,X,X,2015,3,0,0,0,
Ted Alfond,Ted Alfond,,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,X,2016,2,0,0,0,
Ted Forstmann,Ted Forstmann,,United States,NA,X,X,X,X,NA,NA,NA,NA,NA,NA,2008,4,1,0,0,
Ted Lerner,Ted Lerner,102,United States,NA,NA,NA,NA,X,X,X,X,X,X,X,2011,7,0,0,0,
Ted Turner,Ted Turner,333,United States,X,X,X,NA,X,X,X,X,X,X,X,2007,10,1,1,1,
Teddy Sagi,Teddy Sagi,962,Israel,NA,NA,NA,NA,X,X,X,X,X,X,X,2011,7,0,0,0,
Teh Hong Piow,Teh Hong Piow,,Malaysia,X,X,X,X,X,X,X,X,X,X,NA,2007,10,1,0,0,
Terence (Terry) Matthews,Terence (Terry) Matthews,,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,2017,1,0,0,0,
Teresa F Heinz Kerry,Teresa F Heinz Kerry,,United States,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,1,1,0,0,
Teresa Matilde Solari Falabella,Teresa Matilde Solari Falabella,,Chile,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,2013,1,1,0,0,
Terrence Pegula,Terrence Pegula,148,United States,NA,NA,NA,NA,X,X,X,X,X,X,X,2011,7,0,0,0,
Terry Gou,Terry Gou,963,Taiwan,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Terry Snow,Terry Snow,,Taiwan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,2017,1,0,0,0,
Tetsuro Funai,Tetsuro Funai,,Japan,X,NA,NA,X,X,X,NA,NA,NA,NA,NA,2007,4,2,1,2,
Thai Lee,Thai Lee,,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,2017,1,0,0,0,
Thaksin Shinawatra,Thaksin Shinawatra,,Thailand,NA,NA,NA,NA,NA,NA,X,X,X,X,X,2013,5,0,0,0,
"Theo Albrecht, Jr. & family","Theo Albrecht, Jr.",964,Germany,NA,NA,NA,NA,NA,NA,X,X,X,X,X,2013,5,0,0,0,
Theo Mueller,Theo Mueller,965,Germany,NA,NA,NA,NA,NA,NA,X,X,X,X,X,2013,5,0,0,0,
Theodore Lerner,Theodore Lerner,,United States,X,X,X,X,NA,NA,NA,NA,NA,NA,NA,2007,4,1,0,0,
Theodore Rachmat,Theodore Rachmat,,Indonesia,NA,NA,NA,NA,X,X,X,X,X,X,X,2011,7,0,0,0,
Theodore Waitt,Theodore Waitt,,United States,X,X,X,NA,NA,NA,NA,NA,NA,NA,NA,2007,3,1,0,0,
Thian Poh Chua,Thian Poh Chua,,Singapore,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,2015,1,1,0,0,
Thomas & Raymond Kwok,Thomas & Raymond Kwok,966,Hong Kong,NA,NA,NA,NA,NA,X,X,X,X,X,X,2012,6,0,0,0,
Thomas Bailey,Thomas Bailey,,United States,X,X,NA,X,X,X,X,X,X,X,X,2007,10,1,1,1,
Thomas Barrack,Thomas Barrack,,United States,X,X,X,X,X,X,X,NA,NA,NA,NA,2007,7,1,0,0,
Thomas Bruch,Thomas Bruch,,Germany,NA,X,X,X,X,X,X,X,X,X,X,2008,10,0,0,0,
Thomas Flatley,Thomas Flatley,,United States,X,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2,1,0,0,
Thomas Friedkin,Thomas Friedkin,,United States,X,X,X,X,X,X,X,NA,NA,NA,NA,2007,7,1,0,0,
Thomas Frist & family,"Thomas Frist, Jr.",52,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Thomas Hagen,Thomas Hagen,,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,2017,1,0,0,0,
Thomas Hicks,Thomas Hicks,,United States,NA,X,X,NA,NA,NA,NA,NA,NA,NA,NA,2008,2,1,0,0,
Thomas Hunter,Thomas Hunter,,United Kingdom,X,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,2,1,0,0,
Thomas James,Thomas James,,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,2017,1,0,0,0,
Thomas Kaplan,Thomas Kaplan,,United States,NA,NA,NA,NA,X,X,X,X,X,X,X,2011,7,0,0,0,
Thomas Lau,Thomas Lau,,Hong Kong,NA,NA,NA,NA,NA,NA,NA,NA,X,X,X,2015,3,0,0,0,
Thomas Lee,Thomas Lee,341,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Thomas Marsico,Thomas Marsico,,United States,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,1,1,0,0,
Thomas Meyer,Thomas Meyer,,Switzerland,NA,NA,NA,NA,NA,NA,NA,X,X,X,X,2014,4,0,0,0,
Thomas Peterffy,Thomas Peterffy,32,United States,NA,NA,NA,X,X,X,X,X,X,X,X,2010,8,0,0,0,
Thomas Prinzhorn,Thomas Prinzhorn,,Austria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,2017,1,0,0,0,
Thomas Pritzker,Thomas Pritzker,226,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Thomas Sandell,Thomas Sandell,,Sweden,NA,NA,X,X,X,X,X,X,X,X,X,2009,9,0,0,0,
Thomas Schmidheiny,Thomas Schmidheiny,967,Switzerland,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Thomas Secunda,Thomas Secunda,323,United States,NA,NA,X,X,X,X,X,X,X,X,X,2009,9,0,0,0,
Thomas Siebel,Thomas Siebel,312,United States,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Thomas Steyer,Thomas Steyer,,United States,NA,X,NA,NA,NA,X,X,X,X,X,X,2008,7,1,1,3,
Thomas Straumann,Thomas Straumann,,Switzerland,NA,X,NA,X,X,X,NA,X,X,X,X,2008,8,2,2,1,
Thomas Struengmann,Thomas Struengmann,968,Germany,X,X,X,X,X,X,X,X,X,X,X,2007,11,0,0,0,
Thomas Tull,Thomas Tull,,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,X,2016,2,0,0,0,
